date,open,high,low,volume,close,direction
24-07-2012,305.512939,306.968475,300.217377,4044900,301.82193,0
25-07-2012,302.194519,304.70816,300.729034,3669600,302.030579,1
26-07-2012,305.512939,306.441895,303.043976,3392200,304.698242,1
27-07-2012,307.445374,315.448303,306.754852,7145500,315.428436,1
30-07-2012,315.96991,319.223755,312.716095,4401800,314.107025,0
31-07-2012,312.100098,316.193481,312.080231,3755400,314.43988,1
01-08-2012,316.590881,317.688751,313.649994,3713100,314.295807,0
02-08-2012,310.733978,316.953522,309.690765,3981000,312.343506,0
03-08-2012,317.932159,319.780151,316.014618,3818800,318.592865,1
06-08-2012,317.738403,322.591858,317.544678,3587800,319.333038,1
07-08-2012,318.821381,320.048401,316.178558,3989200,318.200409,0
08-08-2012,317.460236,320.848206,317.187012,2661500,319.039948,1
09-08-2012,320.172577,321.096588,318.687256,2154400,319.099579,1
10-08-2012,317.23172,319.044922,316.009674,2887700,318.92569,0
13-08-2012,321.618195,327.942047,321.25058,6578200,327.872498,1
14-08-2012,327.494965,334.251007,327.370758,7371000,332.169556,1
15-08-2012,332.974335,334.946503,329.904297,4852700,331.61319,0
16-08-2012,331.598267,335.140228,331.384674,3457700,334.260956,1
17-08-2012,334.881927,336.436798,333.679749,4383600,336.382172,1
20-08-2012,335.567444,337.241577,334.156647,3539000,335.587341,0
21-08-2012,334.380188,336.809387,328.945526,4473200,332.591797,0
22-08-2012,331.533691,338.100983,331.195892,3843100,336.402039,1
23-08-2012,334.956421,338.041382,333.332001,3591500,336.213257,0
24-08-2012,335.617126,338.026459,334.86203,2871700,337.122345,1
27-08-2012,329.352875,333.828766,327.48999,5261300,332.447754,0
28-08-2012,330.351379,336.620605,330.222229,4143900,336.436798,1
29-08-2012,336.496429,342.26886,335.89035,6019400,341.782043,1
30-08-2012,339.90921,341.47403,337.892334,3274900,338.637482,0
31-08-2012,339.790009,342.065186,337.822784,4281700,340.331482,1
04-09-2012,340.063202,340.286774,334.573914,3803600,338.31955,0
05-09-2012,337.802917,341.031921,337.375702,3438500,338.160583,0
06-09-2012,340.763672,347.683655,340.152649,6126500,347.440247,1
07-09-2012,347.738312,353.82373,346.580811,6507900,350.793427,1
10-09-2012,352.586761,354.101898,346.938507,5153200,348.120819,0
11-09-2012,346.724884,348.061188,343.267365,3771800,343.858521,0
12-09-2012,342.477509,345.209747,338.240082,5318900,343.207764,0
13-09-2012,344.305634,352.209229,343.038849,5352600,350.73877,1
14-09-2012,352.507294,354.196289,351.220642,5270900,352.547028,1
17-09-2012,351.76709,354.136688,350.222137,3036100,352.696045,1
18-09-2012,351.603149,357.007996,351.106384,4160400,356.819244,1
19-09-2012,356.431763,361.926025,355.890289,6236800,361.399445,1
20-09-2012,359.894226,363.326904,358.279724,5852500,361.707428,1
21-09-2012,363.739227,365.08548,362.700989,12800800,364.623474,1
24-09-2012,363.138123,372.596619,362.765564,7173800,372.268738,1
25-09-2012,374.091888,379.973633,371.414307,12195800,372.159454,0
26-09-2012,372.502228,378.160431,368.105835,11419500,374.295563,1
27-09-2012,377.519592,378.955261,373.396423,7913300,375.805756,1
28-09-2012,374.638336,377.196686,373.148041,5603000,374.812195,0
01-10-2012,377.07251,380.02829,375.661682,6377200,378.42868,1
02-10-2012,380.127625,380.520081,372.710876,5616600,376.049164,0
03-10-2012,375.418274,379.49176,373.669647,4445300,378.786346,1
04-10-2012,378.910553,382.457489,377.246368,4940200,381.543427,1
05-10-2012,382.864838,384.687988,380.033264,5507300,381.344727,0
08-10-2012,378.041199,379.322876,374.638336,3942600,376.471405,0
09-10-2012,377.380493,378.200165,368.865875,6045500,369.640839,0
10-10-2012,368.533051,371.349731,366.759583,4106200,369.874329,1
11-10-2012,374.017365,376.799286,372.720825,4798700,373.311951,1
12-10-2012,373.495758,374.996002,369.645813,4839700,369.968719,0
15-10-2012,368.572784,369.511688,362.989105,6077300,368.095886,0
16-10-2012,367.673645,371.081482,365.850494,4143100,369.943878,1
17-10-2012,369.571289,375.726257,367.73822,4615500,375.304016,1
18-10-2012,375.328857,377.256317,335.815826,25046500,345.254456,0
19-10-2012,350.510254,351.06665,333.828766,23113700,338.692139,0
22-10-2012,338.304657,340.102966,332.686188,8163900,337.142212,0
23-10-2012,333.83374,341.444244,333.828766,5871100,337.976776,1
24-10-2012,341.180939,341.280304,335.453186,5025400,336.461639,0
25-10-2012,337.802917,338.796448,334.578888,4833300,336.690155,1
26-10-2012,336.06424,339.308136,333.431335,3927000,335.393585,0
31-10-2012,337.733368,338.299683,335.319061,3093900,337.951935,1
01-11-2012,337.554535,343.217712,337.167053,4126800,341.573395,1
02-11-2012,345.150116,345.527679,341.464111,4678900,341.737335,1
05-11-2012,340.038391,341.210754,335.59726,3292900,339.273346,0
06-11-2012,340.525208,341.031921,336.585846,3186000,338.657349,0
07-11-2012,335.319061,336.923645,331.091583,4493500,331.404541,0
08-11-2012,332.93457,333.575409,323.510864,5227600,324.037445,0
09-11-2012,325.209808,332.01059,323.048889,6268700,329.372742,1
12-11-2012,329.730408,332.73587,328.299713,2830000,330.798462,1
13-11-2012,329.357849,331.642975,326.988251,3209000,327.395599,0
14-11-2012,328.195404,328.9505,323.148224,3358400,324.166595,0
15-11-2012,322.899841,327.867523,319.869568,3721700,321.538696,0
16-11-2012,320.907806,324.400085,315.945068,6920900,321.498962,0
19-11-2012,325.731445,332.298706,325.646973,4767200,331.946014,1
20-11-2012,332.591797,336.809387,330.137787,4204400,332.820313,1
21-11-2012,332.333496,332.73587,328.066254,4251800,330.783569,0
23-11-2012,332.820313,332.835236,330.897827,1856900,331.826782,1
26-11-2012,331.066742,331.34491,327.380707,4437900,328.438812,0
27-11-2012,327.951996,335.319061,326.873993,5049900,333.187927,1
28-11-2012,331.846649,340.242065,329.799957,6123500,339.626068,1
29-11-2012,341.667786,344.708008,338.796448,5589000,343.709503,1
30-11-2012,343.421387,347.35083,340.629547,6368200,346.928558,1
03-12-2012,348.851074,350.664276,344.812317,4413400,345.378632,0
04-12-2012,345.254456,345.507813,340.634491,4009200,343.282288,0
05-12-2012,343.838654,345.006073,338.960388,3749000,341.687653,0
06-12-2012,341.573395,345.557495,340.043335,2943600,343.33197,1
07-12-2012,345.254456,346.188385,339.005096,3863500,339.894318,0
10-12-2012,340.480499,343.590271,339.685669,2751100,340.495392,1
11-12-2012,342.770599,348.692108,341.63797,5410000,346.188385,1
12-12-2012,347.355774,349.481964,344.499359,4883500,346.526184,1
13-12-2012,355.646851,355.920074,347.51474,6934500,349.079559,1
14-12-2012,347.325989,351.623016,346.958374,4287800,348.711975,0
17-12-2012,350.47052,358.627472,349.735321,6110100,358.061157,1
18-12-2012,355.98465,362.194275,355.214661,6048900,358.205231,1
19-12-2012,358.026398,359.163971,356.024414,3862100,357.728333,0
20-12-2012,359.293152,359.983643,356.168457,3335500,358.846039,1
21-12-2012,354.678162,357.087494,352.964294,7097700,355.502808,0
24-12-2012,354.946411,355.279236,351.449158,1692600,352.457611,0
26-12-2012,351.747223,354.136688,348.935516,2380000,352.144653,0
27-12-2012,351.285217,352.12973,347.047791,3316100,350.862976,0
28-12-2012,348.57785,351.170959,347.743256,2822200,347.743256,0
31-12-2012,347.738312,352.989136,345.751221,4020600,351.404449,1
02-01-2013,357.385559,361.151062,355.959839,5115500,359.288177,1
03-01-2013,360.122742,363.600128,358.031342,4666500,359.496826,1
04-01-2013,362.313507,368.339294,361.488861,5562800,366.600616,1
07-01-2013,365.348755,367.301056,362.929504,3332900,365.001007,0
08-01-2013,365.393463,365.771027,359.874359,3373900,364.280701,0
09-01-2013,363.769043,366.789398,361.945892,4075700,366.67514,1
10-01-2013,369.014923,370.092896,364.380066,3695100,368.344269,1
11-01-2013,368.6026,368.816193,365.771027,2587000,367.604095,0
14-01-2013,366.118744,368.701935,358.841095,5765000,359.288177,0
15-01-2013,357.340851,365.125214,353.749207,7906300,360.122742,1
16-01-2013,358.865936,359.829651,354.529144,4073100,355.28421,0
17-01-2013,356.536072,357.494843,353.212677,4451700,353.361725,0
18-01-2013,352.884827,354.082031,348.398987,6495500,349.978729,0
22-01-2013,350.053253,350.391052,345.512787,7634000,349.164032,0
23-01-2013,365.617004,372.079987,365.51767,11895000,368.354218,1
24-01-2013,368.225037,375.969666,367.862396,6809200,374.668152,1
25-01-2013,372.959259,376.789337,372.700928,4480700,374.399902,0
28-01-2013,373.45105,375.358643,371.528564,3275300,372.939392,0
29-01-2013,370.96225,376.029297,370.857941,3516800,374.404846,1
30-01-2013,374.434662,378.016357,374.022339,3488500,374.47937,1
31-01-2013,372.830109,376.362122,372.700928,3289500,375.403351,1
01-02-2013,376.650238,385.790802,376.600586,7540700,385.294037,1
04-02-2013,381.364594,382.745605,376.685028,6120500,377.057617,0
05-02-2013,378.105774,383.063538,377.281158,3765600,380.395905,1
06-02-2013,377.082428,383.982574,376.799286,4183200,382.596588,1
07-02-2013,382.363098,386.888672,380.276672,5717300,384.474365,1
08-02-2013,387.544403,390.793274,387.26123,6079300,390.147461,1
11-02-2013,386.684998,388.970123,384.375,4363700,388.682007,0
12-02-2013,388.349152,391.404297,387.16684,3742100,387.827545,0
13-02-2013,387.544403,390.137543,387.464905,2411800,388.900574,1
14-02-2013,387.345703,391.821564,386.372009,3493100,391.364563,1
15-02-2013,391.155914,394.066986,390.991974,5495000,393.883179,1
19-02-2013,395.423157,400.892578,395.070435,5901700,400.818054,1
20-02-2013,400.048065,401.871216,393.336731,5564200,393.669556,0
21-02-2013,396.421661,400.122589,393.053558,7058300,395.194641,1
22-02-2013,397.047577,398.036163,394.335236,4134400,397.271149,1
25-02-2013,398.55777,401.593018,392.690918,4637700,392.830017,0
26-02-2013,394.931366,395.40329,389.665588,4433600,392.512085,0
27-02-2013,394.832001,399.774841,392.998932,4078500,397.305908,1
28-02-2013,397.961639,400.887604,397.92688,4561000,398.011322,1
01-03-2013,396.322296,400.962128,395.502625,4379000,400.490204,1
04-03-2013,400.048065,408.761414,399.899048,5587200,408.095734,1
05-03-2013,411.786713,417.360474,411.77182,8140700,416.590485,1
06-03-2013,417.797638,419.273041,411.727112,5783200,413.003815,0
07-03-2013,414.335144,415.606873,412.109619,4132000,413.609863,1
08-03-2013,414.553741,414.76236,409.859253,5861600,413.073364,0
11-03-2013,413.157806,417.136932,413.063416,3210000,414.712708,1
12-03-2013,412.670959,413.257172,409.173706,4042700,411.130981,0
13-03-2013,411.275055,412.661041,408.498108,3303800,409.988434,0
14-03-2013,410.822998,410.822998,406.054016,3323800,408.115601,0
15-03-2013,406.605438,407.499603,404.042084,6239600,404.518982,0
18-03-2013,399.899048,403.753967,398.145447,3700400,401.285034,0
19-03-2013,402.998871,406.977997,400.619354,4223600,403.038635,1
20-03-2013,405.775818,406.113617,403.098236,2946600,404.722656,1
21-03-2013,403.023712,405.820526,402.30838,2974300,403.00882,0
22-03-2013,404.737579,404.985962,402.204041,2995600,402.536896,0
25-03-2013,403.580109,406.968079,400.803162,3446200,402.204041,0
26-03-2013,404.121582,404.369965,401.285034,2399200,403.585083,1
27-03-2013,400.733612,400.892578,398.075897,4354400,398.736603,0
28-03-2013,399.397308,400.082855,394.086853,4605200,394.528961,0
01-04-2013,394.93631,398.532928,394.062012,3638100,398.006348,1
02-04-2013,399.670532,404.782288,399.402283,4109500,403.893066,1
03-04-2013,404.101715,404.46933,397.748047,3499500,400.495178,0
04-04-2013,399.526459,400.271606,393.093292,4926900,394.966125,0
05-04-2013,390.490234,390.95224,385.691437,6912300,388.994965,0
08-04-2013,386.858856,387.256256,381.717285,5700900,384.921448,0
09-04-2013,385.244354,389.342712,384.057068,4342600,386.312408,1
10-04-2013,388.930389,393.614929,385.492737,3982800,392.536926,1
11-04-2013,393.878204,393.987488,389.496704,4083700,392.641235,1
12-04-2013,393.436066,393.490723,388.935364,3294500,392.472351,0
15-04-2013,390.435608,395.924896,385.999451,4938000,388.438568,0
16-04-2013,390.75354,395.428131,389.427155,3506500,394.121613,1
17-04-2013,390.833008,392.864807,386.53595,4100300,388.751556,0
18-04-2013,390.137543,390.361084,378.17038,6688100,380.480347,0
19-04-2013,382.094849,399.124084,380.654205,11681800,397.350616,1
22-04-2013,397.713257,399.382416,384.995972,5804200,397.469849,1
23-04-2013,397.911957,405.115112,397.594025,4614200,401.339661,1
24-04-2013,401.444,406.357025,401.389343,3681900,404.096741,1
25-04-2013,405.487701,405.596985,401.205536,4010200,401.935791,0
26-04-2013,401.190643,401.260193,395.716248,5007600,398.120605,0
29-04-2013,399.029694,408.691864,398.905518,4631500,406.883606,1
30-04-2013,406.853821,411.145905,406.198059,4643300,409.620819,1
01-05-2013,408.970032,409.695313,405.542328,2928800,407.564178,0
02-05-2013,407.400269,414.578552,406.878632,4062700,412.124542,1
03-05-2013,415.775787,420.663971,415.298889,5057800,420.127472,1
06-05-2013,421.389282,428.14035,421.389282,4310300,427.991333,1
07-05-2013,428.716614,429.143829,422.586487,3943400,425.845276,0
08-05-2013,425.731018,434.116486,423.699249,4968600,433.99231,1
09-05-2013,432.606323,436.987823,431.309753,4429700,432.924255,0
10-05-2013,434.826874,437.424957,433.262054,3820000,437.270966,1
13-05-2013,436.605316,438.383728,433.868103,2915700,435.929688,0
14-05-2013,435.914795,441.473633,435.735962,3179000,440.683777,1
15-05-2013,444.856628,455.229187,444.121429,8023600,454.985748,1
16-05-2013,456.530701,457.017548,448.090607,6460900,449.014587,0
17-05-2013,452.069733,453.793518,447.350403,5620200,451.652435,1
20-05-2013,449.575928,457.325531,449.575928,4574800,451.329529,0
21-05-2013,451.076172,452.88443,445.904816,3991600,450.554565,0
22-05-2013,448.363831,451.71701,440.574493,5154400,441.836273,0
23-05-2013,435.666412,442.104523,434.176117,4579700,438.542694,0
24-05-2013,434.802032,436.570526,432.690765,4623400,433.838287,0
28-05-2013,438.895416,443.1875,437.355438,4544300,437.787628,1
29-05-2013,435.025574,436.158203,429.352478,4052900,431.349487,0
30-05-2013,432.149292,436.61026,430.40564,4268900,432.566559,1
31-05-2013,431.255096,435.666412,430.957031,3964400,432.795074,1
03-06-2013,433.679321,434.161194,424.747437,4983500,431.011688,0
04-06-2013,431.120972,432.482117,424.275482,3761400,426.774231,0
05-06-2013,428.468231,431.915802,425.795624,4240900,427.072296,1
06-06-2013,429.357452,430.365875,420.87262,5191600,429.526337,1
07-06-2013,432.397675,437.156708,429.864136,5383900,437.022583,1
10-06-2013,438.199921,442.621185,437.201416,4705900,442.233704,1
11-06-2013,439.128876,440.634094,436.918274,3538000,437.062317,0
12-06-2013,439.86908,440.137329,432.015167,4438300,433.172638,0
13-06-2013,431.682312,436.987823,429.953552,4166600,435.666412,1
14-06-2013,437.20639,439.491516,434.240692,4519100,434.692749,0
17-06-2013,436.7742,441.841248,436.302277,4320300,440.261536,1
18-06-2013,441.453766,447.588867,441.304749,4361900,447.400085,1
19-06-2013,447.772675,452.477081,445.850189,5869700,447.429901,1
20-06-2013,444.106506,447.588867,438.801025,6787800,439.511414,0
21-06-2013,441.299774,442.064789,433.714111,8016200,437.618713,0
24-06-2013,433.122955,435.328613,428.835846,6072900,432.084717,0
25-06-2013,435.795563,436.997742,429.461761,5139600,430.3013,0
26-06-2013,434.05191,436.163177,432.472198,3686500,434.002228,1
27-06-2013,436.560608,439.486572,435.492554,3877900,435.701172,1
28-06-2013,434.623199,438.07077,434.270477,4729000,437.340515,1
01-07-2013,440.36087,443.157684,439.640564,3471900,441.071259,1
02-07-2013,442.223755,442.621185,435.800537,3807400,438.30426,0
03-07-2013,437.107025,441.712097,436.41156,2107500,440.350952,1
05-07-2013,442.129364,444.81192,440.803009,3425900,443.858124,1
08-07-2013,446.699646,450.206848,445.641541,3964600,449.620636,1
09-07-2013,452.556549,453.525269,446.088623,3984400,449.69516,1
10-07-2013,448.805939,452.626099,447.280884,3438900,450.067749,1
11-07-2013,453.550079,457.429871,451.324554,5201900,457.146698,1
12-07-2013,457.027466,458.517792,454.662842,5169800,458.517792,1
15-07-2013,459.163574,461.001617,455.219238,3946400,459.35733,1
16-07-2013,460.569427,460.986725,453.997192,3991600,456.83374,0
17-07-2013,457.524231,460.435303,455.189423,3031700,456.307159,0
18-07-2013,456.525726,457.027466,448.676788,7316100,452.397583,0
19-07-2013,440.440369,448.557556,434.975891,14814300,445.403076,0
22-07-2013,448.085632,453.386169,445.601776,5844100,452.407532,1
23-07-2013,452.407532,453.550079,446.878479,4117900,448.979828,0
24-07-2013,450.698639,452.208832,447.43985,4184000,448.532715,0
25-07-2013,444.046906,445.527283,440.177063,6041100,440.981842,0
26-07-2013,440.62912,442.119446,438.150269,3578400,439.814423,0
29-07-2013,439.590881,444.518829,437.598846,3808200,438.284393,0
30-07-2013,439.86908,444.911285,437.588898,3534000,442.581421,1
31-07-2013,443.609741,445.358368,440.226746,4375200,441.006683,0
01-08-2013,444.608246,449.352386,444.608246,4304500,449.188477,1
02-08-2013,448.800995,450.569489,447.499451,3450000,450.355865,1
05-08-2013,449.769684,449.834259,446.694672,2636300,449.575928,0
06-08-2013,449.421936,451.91571,444.970886,3031700,445.388184,0
07-08-2013,444.628113,446.322113,441.672333,2776200,442.447296,0
08-08-2013,444.851654,445.025543,439.784637,2995200,443.445801,1
09-08-2013,442.402588,444.866577,442.12442,2664500,442.328094,0
12-08-2013,440.584412,440.634094,437.976379,2771800,439.893921,0
13-08-2013,440.549652,441.379242,435.268982,2858000,437.777679,0
14-08-2013,436.346985,437.270966,430.778198,4191400,432.094635,0
15-08-2013,429.427002,429.665436,426.227814,3762600,427.052429,0
16-08-2013,427.857208,428.433441,425.502502,3371900,425.68631,0
19-08-2013,426.08374,433.182556,425.95459,3645300,430.028076,1
20-08-2013,431.369354,433.237213,428.979889,2481900,429.913818,0
21-08-2013,432.511932,435.621704,430.450348,3537400,431.856201,1
22-08-2013,433.530304,434.548676,432.313232,1751000,434.032043,1
23-08-2013,436.078735,436.163177,432.06485,2168100,432.293335,0
26-08-2013,432.189026,434.623199,430.226776,2118600,430.395691,0
27-08-2013,427.032562,429.07428,421.210419,3490700,422.328156,0
28-08-2013,422.377838,424.941162,421.145844,2677000,421.533325,0
29-08-2013,421.791656,427.410095,421.553192,2976100,424.951111,1
30-08-2013,425.115051,426.247681,420.048004,3747400,420.713654,0
03-09-2013,424.419556,430.296326,424.215881,4121700,427.410095,1
04-09-2013,427.395203,433.927704,424.82193,4108800,432.998749,1
05-09-2013,433.927704,437.097107,432.988831,2599200,436.938141,1
06-09-2013,438.368835,439.034515,434.046936,3143400,436.948059,1
09-09-2013,439.009674,442.000214,438.358887,2485100,441.155701,1
10-09-2013,442.134338,443.11795,439.143799,2591800,441.463715,1
11-09-2013,441.399109,445.586884,440.177063,3242100,445.199402,1
12-09-2013,445.800507,446.048889,442.129364,2205100,443.644531,0
13-09-2013,444.359863,444.946045,439.561066,2667900,441.662415,0
16-09-2013,445.204376,445.601776,439.575989,2690300,441.011658,0
17-09-2013,440.837769,441.324615,437.653473,2535100,440.191986,0
18-09-2013,440.311188,449.06427,438.681793,3894500,448.741364,1
19-09-2013,450.067749,450.067749,444.806946,3216400,446.292297,0
20-09-2013,446.292297,449.143738,444.91626,8746900,448.637054,1
23-09-2013,445.179535,447.881958,439.739929,3577800,440.385712,0
24-09-2013,440.385712,442.174072,437.852203,2992800,440.554626,1
25-09-2013,440.410553,440.410553,434.970947,3319300,435.78067,0
26-09-2013,436.312195,438.522827,434.672882,2536100,436.24762,1
27-09-2013,434.583466,435.924744,432.839783,2533900,435.363373,0
30-09-2013,431.731995,437.574005,431.349487,3467100,435.124939,0
01-10-2013,437.280914,440.966949,437.181549,3391400,440.634094,1
02-10-2013,438.512909,441.806488,436.073761,3009900,441.125916,1
03-10-2013,441.130859,444.161163,433.232239,4261500,435.214355,0
04-10-2013,434.672882,435.919769,432.189026,2733600,433.356445,0
07-10-2013,430.922272,434.171143,429.263062,2603900,430.072784,0
08-10-2013,429.864136,430.192017,423.063385,3912500,424.076782,0
09-10-2013,425.373352,428.537781,418.766327,5337000,425.164703,1
10-10-2013,429.128937,431.607819,427.325653,4539800,431.314728,1
11-10-2013,430.216858,433.917786,429.854218,2836100,433.177612,1
14-10-2013,430.529816,435.293823,429.898926,2503300,435.224274,1
15-10-2013,435.050415,439.953522,434.176117,3204400,438.155212,1
16-10-2013,440.072754,446.262482,439.148773,4041300,446.113464,1
17-10-2013,443.609741,445.552124,440.003204,8568500,441.523315,0
18-10-2013,485.134674,504.449036,483.852997,23283100,502.437134,1
21-10-2013,502.461975,506.207611,496.545441,7303700,498.408325,0
22-10-2013,499.252838,503.22699,494.677612,4445900,500.246368,1
23-10-2013,497.265778,514.031738,497.08197,5361000,512.372498,1
24-10-2013,512.601013,516.922913,509.088867,4211200,509.461456,0
25-10-2013,511.085876,511.085876,502.104309,4087300,504.319885,0
28-10-2013,504.319885,508.408295,503.222015,2332400,504.22052,0
29-10-2013,506.257294,515.119629,503.475372,3230800,514.771912,1
30-10-2013,515.363037,515.402771,509.684998,2665300,511.880707,0
31-10-2013,511.140533,517.394836,508.676544,3301200,511.960205,1
01-11-2013,512.561279,514.65271,509.237885,2583200,510.20163,0
04-11-2013,512.417236,512.849426,507.71283,2292300,509.739624,0
05-11-2013,506.878235,512.49176,505.422699,2378000,507.459473,0
06-11-2013,509.486298,510.181763,504.404327,1837600,508.070496,1
07-11-2013,508.000946,508.656677,500.564301,3381000,500.718323,0
08-11-2013,501.115723,505.959229,500.991547,2598200,504.732208,1
11-11-2013,501.493256,504.682526,500.743134,2239600,502.029785,0
12-11-2013,500.594116,505.492249,499.252838,2451900,502.620941,1
13-11-2013,500.122192,513.08783,499.997986,3179200,512.899109,1
14-11-2013,513.619385,516.515564,511.845947,2348500,514.270142,1
15-11-2013,514.091309,515.64624,511.82605,2569100,513.440552,0
18-11-2013,514.528503,520.981506,511.294525,3542200,512.442078,0
19-11-2013,512.526489,514.031738,508.219513,2277800,509.287567,0
20-11-2013,511.647217,513.341187,506.883209,1939800,507.851898,0
21-11-2013,510.181763,515.800232,509.684998,2197700,513.693909,1
22-11-2013,513.371033,514.737122,511.284576,2524600,512.610962,0
25-11-2013,515.228943,523.192139,514.165833,3246900,519.585571,1
26-11-2013,520.911987,527.320313,518.100281,4602200,525.785278,1
27-11-2013,527.583557,530.549316,526.575134,2261700,528.120117,1
29-11-2013,527.648132,529.86377,526.301941,2401000,526.37146,0
02-12-2013,528.318787,529.729614,521.984985,2764200,523.832947,0
03-12-2013,522.079407,528.283997,521.120605,3373900,523.226929,0
04-12-2013,522.288025,528.552307,521.607422,2398600,525.671021,1
05-12-2013,525.184204,526.40625,522.148926,2282000,525.253723,0
06-12-2013,531.438477,531.542847,526.614868,2876100,531.478271,1
09-12-2013,532.034607,537.658081,530.559204,2984400,535.586548,1
10-12-2013,534.597961,542.625732,534.349548,3731800,538.825439,1
11-12-2013,540.186584,542.133911,534.111145,3445800,535.164246,0
12-12-2013,536.296875,537.971008,531.046082,3213600,531.522949,0
13-12-2013,534.225403,534.66748,525.526978,4352800,526.96759,0
16-12-2013,528.562195,533.872681,527.573669,3224800,533.023193,1
17-12-2013,532.943726,536.888062,530.738037,3091300,531.473267,0
18-12-2013,532.461853,538.969543,526.098267,4449300,538.870178,1
19-12-2013,536.893005,542.466797,536.053467,3353000,539.600403,1
20-12-2013,540.633728,547.0271,540.48468,6565600,546.753906,1
23-12-2013,550.340576,554.294861,548.98938,3465500,553.947083,1
24-12-2013,553.882507,554.016663,550.469727,1477800,552.327637,0
26-12-2013,553.40564,555.884521,550.762817,2692900,555.119507,1
27-12-2013,556.381287,556.520386,552.874084,3159800,555.586426,1
30-12-2013,556.550171,556.629639,550.926758,2488100,551.145325,0
31-12-2013,552.526367,556.878052,549.555664,2733400,556.734009,1
02-01-2014,554.125916,555.26355,550.549194,3666400,552.963501,0
03-01-2014,553.897461,554.856201,548.894958,3355000,548.929749,0
06-01-2014,552.908875,555.814941,549.645081,3561600,555.049927,1
07-01-2014,558.865112,566.162659,556.95752,5138400,565.750366,1
08-01-2014,569.297241,569.953003,562.983337,4514100,566.927673,1
09-01-2014,568.025513,568.413025,559.143311,4196000,561.468201,0
10-01-2014,565.859619,565.859619,557.499023,4314700,561.438354,0
13-01-2014,559.595398,569.749329,554.975403,4869100,557.861633,0
14-01-2014,565.298279,571.781128,560.400146,4997400,570.986267,1
15-01-2014,572.769714,573.768188,568.199402,3925700,570.598816,0
16-01-2014,570.83728,575.223694,570.290833,3389600,574.374268,1
17-01-2014,574.687195,576.565002,568.403076,5437700,571.547607,0
21-01-2014,576.71405,578.239136,571.930176,3985400,578.090088,1
22-01-2014,579.535706,580.17157,575.68573,3163200,578.745789,1
23-01-2014,576.252014,577.489014,573.4552,3923400,576.301697,0
24-01-2014,571.786072,573.047852,557.871582,7835500,558.283875,0
27-01-2014,559.41156,559.610291,537.638184,8763800,547.056946,0
28-01-2014,551.572571,559.237671,551.383789,4449100,557.876526,1
29-01-2014,555.944092,557.25061,546.157776,4790600,549.883545,0
30-01-2014,568.800476,572.521301,559.982849,10248900,564.02655,1
31-01-2014,581.890381,589.436279,571.845703,11204900,586.669312,1
03-02-2014,585.789978,587.04187,562.347473,9197600,563.052856,0
04-02-2014,565.318176,573.768188,564.831299,5660300,565.402588,1
05-02-2014,567.995728,571.66687,560.365356,4820000,567.906311,1
06-02-2014,571.845703,576.331543,570.067261,3918300,576.232178,1
07-02-2014,580.042358,585.144226,576.530212,5306500,584.91571,1
10-02-2014,582.113892,587.379639,580.73291,3915500,582.675232,0
11-02-2014,586.271851,592.084045,582.317566,4128200,591.244507,1
12-02-2014,590.658325,591.15509,586.872986,3471300,589.510803,0
13-02-2014,586.559998,596.07312,586.018494,3696500,596.07312,1
14-02-2014,593.941956,598.303589,592.546082,4401800,597.513733,1
18-02-2014,596.823242,602.516235,596.122803,4245100,601.527649,1
19-02-2014,598.755676,600.703003,594.880859,4234500,597.285217,0
20-02-2014,597.682678,599.545532,596.232056,3423700,598.16449,1
21-02-2014,600.002563,601.025879,597.53363,3748800,598.005554,0
24-02-2014,598.785461,606.137634,598.656311,3370300,602.337402,1
25-02-2014,604.041321,608.29364,601.299133,2896000,606.058167,1
26-02-2014,608.045227,610.469482,602.958313,3990000,606.142639,1
27-02-2014,605.258362,608.159485,604.572815,2536300,605.66571,0
28-02-2014,606.227051,608.139648,599.212708,4657300,603.897217,0
03-03-2014,599.476013,600.017456,592.218201,4236900,597.459106,0
04-03-2014,603.574341,604.071106,600.842102,2954400,603.529602,1
05-03-2014,603.599182,607.588196,601.790955,2486500,605.193787,1
06-03-2014,607.190796,609.113281,605.362671,2552600,605.864441,1
07-03-2014,609.436218,609.530579,601.805847,3049900,603.470032,0
10-03-2014,603.917114,604.885803,598.154602,2444900,601.870422,0
11-03-2014,602.963318,603.236511,594.453674,3448200,596.117798,0
12-03-2014,594.334412,600.022461,588.26886,3954000,599.749207,1
13-03-2014,600.072083,601.338867,588.552063,4721500,590.688171,0
14-03-2014,587.175964,591.58728,582.476563,4617500,582.610657,0
17-03-2014,585.814819,594.667236,585.248535,4352200,592.198303,1
18-03-2014,593.475037,601.850525,592.675232,3653500,601.716431,1
19-03-2014,601.98468,602.079041,593.345886,3246700,595.750244,0
20-03-2014,596.097961,600.896729,593.81781,3391200,594.711975,0
21-03-2014,599.257385,600.906677,587.40448,6458700,587.697571,0
24-03-2014,588.26886,588.621582,569.272461,6113500,575.223694,0
25-03-2014,579.232666,581.140259,569.794067,4851700,575.61615,1
26-03-2014,577.250549,581.999634,562.094116,5193400,562.327576,0
27-03-2014,564.893921,564.893921,549.896362,13100,555.406067,0
28-03-2014,558.131104,563.33252,555.614929,41300,556.927734,1
31-03-2014,563.789978,563.899353,553.88446,10800,553.924255,0
